Participant_ID,Trial_Number,Reaction_Time,Accuracy,Presentation_Rate,item,triplet,Sentence_Type,Experiment,Location
p_13784322,217,457.5,1,125,i_62,,baseline,2a,Central
p_13784322,218,300.2,1,250,i_51,,baseline,2a,Central
p_13784322,219,443.9,0,125,i_187,75,transposed,2a,Central
p_13784322,220,713.9,0,125,i_126,14,control,2a,Central
p_13784322,221,545.9,1,125,i_183,71,transposed,2a,Central
p_13784322,222,478.9,1,250,i_16,,baseline,2a,Central
p_13784322,223,429.6,1,125,i_112,,baseline,2a,Central
p_13784322,224,536.6,1,125,i_71,,baseline,2a,Central
p_13784325,1,998.5,1,250,i_186,74,control,2a,Central
p_13784325,2,535.8,1,250,i_181,69,control,2a,Central
p_13784325,3,565.6,1,250,i_83,,baseline,2a,Central
p_13784325,4,978.8,0,125,i_56,,baseline,2a,Central
p_13784325,5,702.8,1,125,i_5,,baseline,2a,Central
p_13784325,6,967.3,1,125,i_154,42,transposed,2a,Central
p_13784325,7,647.4,1,250,i_102,,baseline,2a,Central
p_13784325,8,717.9,1,125,i_201,89,control,2a,Central
p_13784325,9,822.9,1,125,i_218,106,control,2a,Central
p_13784325,10,378.7,1,250,i_121,9,transposed,2a,Central
p_13784325,11,500.7,1,250,i_118,6,transposed,2a,Central
p_13784325,12,541,1,250,i_192,80,control,2a,Central
p_13784325,13,719.9,1,125,i_46,,baseline,2a,Central
p_13784325,14,516.1,0,125,i_155,43,transposed,2a,Central
p_13784325,15,1153.4,1,125,i_42,,baseline,2a,Central
p_13784325,16,670,1,125,i_162,50,transposed,2a,Central
p_13784325,17,470.3,1,250,i_71,,baseline,2a,Central
p_13784325,18,452.4,1,250,i_95,,baseline,2a,Central
p_13784325,19,562.6,1,250,i_111,,baseline,2a,Central
p_13784325,20,494.6,1,250,i_63,,baseline,2a,Central
p_13784325,21,591.3,1,250,i_107,,baseline,2a,Central
p_13784325,22,599.3,1,125,i_53,,baseline,2a,Central
p_13784325,23,559.7,1,125,i_29,,baseline,2a,Central
p_13784325,24,501.1,1,250,i_103,,baseline,2a,Central
p_13784325,25,288.1,1,250,i_134,22,transposed,2a,Central
p_13784325,26,900.3,1,125,i_28,,baseline,2a,Central
p_13784325,27,498.4,1,250,i_112,,baseline,2a,Central
p_13784325,28,807.4,1,125,i_165,53,transposed,2a,Central
p_13784325,29,678.3,1,125,i_197,85,control,2a,Central
p_13784325,30,538.2,1,125,i_208,96,control,2a,Central
p_13784325,31,344.8,1,250,i_174,62,control,2a,Central
p_13784325,32,333.4,1,250,i_129,17,transposed,2a,Central
p_13784325,33,435.3,1,250,i_62,,baseline,2a,Central
p_13784325,34,787.9,1,125,i_147,35,transposed,2a,Central
p_13784325,35,295.6,0,250,i_92,,baseline,2a,Central
p_13784325,36,283.9,1,250,i_171,59,control,2a,Central
p_13784325,37,524,1,125,i_33,,baseline,2a,Central
p_13784325,38,317.2,1,250,i_184,72,control,2a,Central
p_13784325,39,709.1,1,125,i_8,,baseline,2a,Central
p_13784325,40,575.4,1,125,i_26,,baseline,2a,Central
p_13784325,41,387.7,1,250,i_82,,baseline,2a,Central
p_13784325,42,317.9,1,250,i_115,3,transposed,2a,Central
p_13784325,43,344.5,1,250,i_124,12,transposed,2a,Central
p_13784325,44,566.2,1,250,i_99,,baseline,2a,Central
p_13784325,45,372.8,1,250,i_130,18,transposed,2a,Central
p_13784325,46,578.6,1,250,i_127,15,transposed,2a,Central
p_13784325,47,501.1,1,125,i_20,,baseline,2a,Central
p_13784325,48,619,1,125,i_149,37,transposed,2a,Central
p_13784325,49,877.8,1,125,i_159,47,transposed,2a,Central
p_13784325,50,457.3,1,125,i_39,,baseline,2a,Central
p_13784325,51,973.8,1,250,i_70,,baseline,2a,Central
p_13784325,52,622.8,1,125,i_43,,baseline,2a,Central
p_13784325,53,412,1,250,i_178,66,control,2a,Central
p_13784325,54,545.7,1,250,i_90,,baseline,2a,Central
p_13784325,55,426.4,1,125,i_41,,baseline,2a,Central
p_13784325,56,808,1,250,i_106,,baseline,2a,Central
p_13784325,57,286.3,1,250,i_169,57,control,2a,Central
p_13784325,58,462.8,1,250,i_105,,baseline,2a,Central
p_13784325,59,233.9,1,250,i_126,14,transposed,2a,Central
p_13784325,60,955.5,1,125,i_211,99,control,2a,Central
p_13784325,61,279.3,1,250,i_182,70,control,2a,Central
p_13784325,62,595.9,0,125,i_215,103,control,2a,Central
p_13784325,63,354.9,1,250,i_180,68,control,2a,Central
p_13784325,64,420.1,1,250,i_133,21,transposed,2a,Central
p_13784325,65,258.9,1,250,i_187,75,control,2a,Central
p_13784325,66,469,0,125,i_217,105,control,2a,Central
p_13784325,67,470.6,1,250,i_76,,baseline,2a,Central
p_13784325,68,440.8,0,125,i_221,109,control,2a,Central
p_13784325,69,453.3,1,125,i_47,,baseline,2a,Central
p_13784325,70,974.4,0,250,i_104,,baseline,2a,Central
p_13784325,71,626.9,1,125,i_204,92,control,2a,Central
p_13784325,72,304.8,0,250,i_98,,baseline,2a,Central
p_13784325,73,374.7,1,250,i_74,,baseline,2a,Central
p_13784325,74,1031,0,125,i_143,31,transposed,2a,Central
p_13784325,75,854.1,1,125,i_52,,baseline,2a,Central
p_13784325,76,984.2,1,125,i_11,,baseline,2a,Central
p_13784325,77,798,0,125,i_24,,baseline,2a,Central
p_13784325,78,352.7,1,250,i_75,,baseline,2a,Central
p_13784325,79,483.5,1,125,i_203,91,control,2a,Central
p_13784325,80,828.2,1,125,i_205,93,control,2a,Central
p_13784325,81,391.5,1,250,i_88,,baseline,2a,Central
p_13784325,82,221.4,1,250,i_114,2,transposed,2a,Central
p_13784325,83,386.7,1,250,i_89,,baseline,2a,Central
p_13784325,84,327.9,1,250,i_81,,baseline,2a,Central
p_13784325,85,408.2,1,250,i_64,,baseline,2a,Central
p_13784325,86,333.6,1,250,i_179,67,control,2a,Central
p_13784325,87,645.7,1,125,i_1,,baseline,2a,Central
p_13784325,88,646.2,1,125,i_219,107,control,2a,Central
p_13784325,89,394.2,1,250,i_94,,baseline,2a,Central
p_13784325,90,399.5,1,250,i_65,,baseline,2a,Central
p_13784325,91,469.3,1,125,i_3,,baseline,2a,Central
p_13784325,92,280.5,1,250,i_189,77,control,2a,Central
p_13784325,93,590.6,1,125,i_200,88,control,2a,Central
p_13784325,94,497.8,1,250,i_59,,baseline,2a,Central
p_13784325,95,519.2,1,125,i_27,,baseline,2a,Central
p_13784325,96,538.1,1,125,i_40,,baseline,2a,Central
p_13784325,97,593,1,125,i_209,97,control,2a,Central
p_13784325,98,661.9,1,125,i_153,41,transposed,2a,Central
p_13784325,99,400.3,1,250,i_77,,baseline,2a,Central
p_13784325,100,476.7,1,250,i_97,,baseline,2a,Central
p_13784325,101,206.7,1,250,i_139,27,transposed,2a,Central
p_13784325,102,352.8,1,250,i_108,,baseline,2a,Central
p_13784325,103,286.3,1,250,i_194,82,control,2a,Central
p_13784325,104,382,1,250,i_60,,baseline,2a,Central
p_13784325,105,348.9,1,250,i_66,,baseline,2a,Central
p_13784325,106,774,1,125,i_207,95,control,2a,Central
p_13784325,107,625.6,1,125,i_16,,baseline,2a,Central
p_13784325,108,386.4,1,250,i_73,,baseline,2a,Central
p_13784325,109,445.5,1,250,i_93,,baseline,2a,Central
p_13784325,110,762.4,1,250,i_78,,baseline,2a,Central
p_13784325,111,272.5,1,250,i_188,76,control,2a,Central
p_13784325,112,716.9,0,125,i_160,48,transposed,2a,Central
p_13784325,113,844.7,1,125,i_13,,baseline,2a,Central
p_13784325,114,859.8,0,125,i_2,,baseline,2a,Central
p_13784325,115,543.3,1,125,i_167,55,transposed,2a,Central
p_13784325,116,419,1,125,i_17,,baseline,2a,Central
p_13784325,117,350.8,1,250,i_125,13,transposed,2a,Central
p_13784325,118,916.3,1,250,i_80,,baseline,2a,Central
p_13784325,119,407.6,1,125,i_37,,baseline,2a,Central
p_13784325,120,556.4,1,125,i_222,110,control,2a,Central
p_13784325,121,545.5,1,125,i_10,,baseline,2a,Central
p_13784325,122,651.6,1,125,i_9,,baseline,2a,Central
p_13784325,123,454.2,0,125,i_7,,baseline,2a,Central
p_13784325,124,324.2,1,250,i_119,7,transposed,2a,Central
p_13784325,125,403.3,1,250,i_109,,baseline,2a,Central
p_13784325,126,530,1,250,i_57,,baseline,2a,Central
p_13784325,127,316.9,1,125,i_216,104,control,2a,Central
p_13784325,128,512.3,0,125,i_12,,baseline,2a,Central
p_13784325,129,481.2,1,125,i_144,32,transposed,2a,Central
p_13784325,130,447.6,1,125,i_54,,baseline,2a,Central
p_13784325,131,491.8,1,125,i_25,,baseline,2a,Central
p_13784325,132,516,1,250,i_185,73,control,2a,Central
p_13784325,133,304.5,1,250,i_196,84,control,2a,Central
p_13784325,134,309.5,1,250,i_175,63,control,2a,Central
p_13784325,135,462.7,1,125,i_199,87,control,2a,Central
p_13784325,136,341.2,1,250,i_195,83,control,2a,Central
p_13784325,137,924.6,0,125,i_164,52,transposed,2a,Central
p_13784325,138,441.9,1,125,i_34,,baseline,2a,Central
p_13784325,139,721.5,1,125,i_55,,baseline,2a,Central
p_13784325,140,389.8,1,250,i_67,,baseline,2a,Central
p_13784325,141,829,1,125,i_213,101,control,2a,Central
p_13784325,142,773.6,1,125,i_50,,baseline,2a,Central
p_13784325,143,673.2,1,125,i_51,,baseline,2a,Central
p_13784325,144,357.9,1,250,i_79,,baseline,2a,Central
p_13784325,145,666,1,125,i_21,,baseline,2a,Central
p_13784325,146,565.2,0,125,i_44,,baseline,2a,Central
p_13784325,147,349.6,1,250,i_170,58,control,2a,Central
p_13784325,148,661.7,1,250,i_68,,baseline,2a,Central
p_13784325,149,788.8,1,125,i_212,100,control,2a,Central
p_13784325,150,336.5,1,250,i_177,65,control,2a,Central
p_13784325,151,1646.5,1,125,i_145,33,transposed,2a,Central
p_13784325,152,1140.8,1,250,i_61,,baseline,2a,Central
p_13784325,153,1131,1,125,i_206,94,control,2a,Central
p_13784325,154,784.3,1,125,i_168,56,transposed,2a,Central
p_13784325,155,375.4,1,250,i_86,,baseline,2a,Central
p_13784325,156,582.6,0,250,i_100,,baseline,2a,Central
p_13784325,157,767.2,1,125,i_6,,baseline,2a,Central
p_13784325,158,554.9,0,125,i_142,30,transposed,2a,Central
p_13784325,159,590.6,0,250,i_58,,baseline,2a,Central
p_13784325,160,564.8,1,250,i_96,,baseline,2a,Central
p_13784325,161,610.9,1,125,i_210,98,control,2a,Central
p_13784325,162,361.8,1,250,i_131,19,transposed,2a,Central
p_13784325,163,676.8,1,125,i_163,51,transposed,2a,Central
p_13784325,164,417.3,1,250,i_110,,baseline,2a,Central
p_13784325,165,900.4,1,125,i_32,,baseline,2a,Central
p_13784325,166,658.5,1,125,i_224,112,control,2a,Central
p_13784325,167,673.8,1,125,i_157,45,transposed,2a,Central
p_13784325,168,516.3,1,250,i_113,1,transposed,2a,Central
p_13784325,169,361.6,1,125,i_166,54,transposed,2a,Central
p_13784325,170,530.6,1,250,i_138,26,transposed,2a,Central
p_13784325,171,619.6,1,250,i_191,79,control,2a,Central
p_13784325,172,366.5,1,250,i_123,11,transposed,2a,Central
p_13784325,173,836.8,1,250,i_84,,baseline,2a,Central
p_13784325,174,476.8,1,125,i_22,,baseline,2a,Central
p_13784325,175,925.2,1,125,i_148,36,transposed,2a,Central
p_13784325,176,577.8,1,125,i_202,90,control,2a,Central
p_13784325,177,880.3,1,125,i_198,86,control,2a,Central
p_13784325,178,1168.2,1,250,i_172,60,control,2a,Central
p_13784325,179,647.8,0,125,i_161,49,transposed,2a,Central
p_13784325,180,559.9,1,125,i_23,,baseline,2a,Central
p_13784325,181,541.1,1,250,i_91,,baseline,2a,Central
p_13784325,182,444.3,1,250,i_72,,baseline,2a,Central
p_13784325,183,563.9,1,125,i_49,,baseline,2a,Central
p_13784325,184,640.5,1,125,i_158,46,transposed,2a,Central
p_13784325,185,732.3,1,125,i_4,,baseline,2a,Central
p_13784325,186,761.8,1,125,i_214,102,control,2a,Central
p_13784325,187,393.8,1,250,i_193,81,control,2a,Central
p_13784325,188,530.7,1,125,i_45,,baseline,2a,Central
p_13784325,189,587.9,1,125,i_223,111,control,2a,Central
p_13784325,190,685,1,125,i_35,,baseline,2a,Central
p_13784325,191,634.6,1,250,i_122,10,transposed,2a,Central
p_13784325,192,299.9,1,250,i_117,5,transposed,2a,Central
p_13784325,193,398,1,250,i_190,78,control,2a,Central
p_13784325,194,629.9,1,125,i_156,44,transposed,2a,Central
p_13784325,195,534,0,125,i_15,,baseline,2a,Central
p_13784325,196,294,1,250,i_136,24,transposed,2a,Central
p_13784325,197,406,1,250,i_85,,baseline,2a,Central
p_13784325,198,407.7,1,250,i_101,,baseline,2a,Central
p_13784325,199,246.5,1,250,i_135,23,transposed,2a,Central
p_13784325,200,478.8,1,125,i_36,,baseline,2a,Central
p_13784325,201,470.8,0,125,i_141,29,transposed,2a,Central
p_13784325,202,513.4,1,250,i_69,,baseline,2a,Central
p_13784325,203,531.4,0,125,i_152,40,transposed,2a,Central
p_13784325,204,841.4,1,250,i_183,71,control,2a,Central
p_13784325,205,301.7,1,250,i_120,8,transposed,2a,Central
p_13784325,206,424.4,1,125,i_48,,baseline,2a,Central
p_13784325,207,390.7,1,125,i_31,,baseline,2a,Central
p_13784325,208,517.7,1,125,i_18,,baseline,2a,Central
p_13784325,209,257.1,1,250,i_140,28,transposed,2a,Central
p_13784325,210,653.9,1,125,i_220,108,control,2a,Central
p_13784325,211,247,1,250,i_137,25,transposed,2a,Central
p_13784325,212,423.6,0,125,i_146,34,transposed,2a,Central
p_13784325,213,282.8,1,250,i_116,4,transposed,2a,Central
p_13784325,214,351.3,1,250,i_87,,baseline,2a,Central
p_13784325,215,472.7,1,125,i_19,,baseline,2a,Central
p_13784325,216,756.1,1,125,i_14,,baseline,2a,Central
p_13784325,217,316,1,250,i_128,16,transposed,2a,Central
p_13784325,218,526.8,0,125,i_151,39,transposed,2a,Central
p_13784325,219,605.9,1,125,i_30,,baseline,2a,Central
p_13784325,220,431.9,1,125,i_38,,baseline,2a,Central
p_13784325,221,535.4,0,125,i_150,38,transposed,2a,Central
p_13784325,222,433.5,1,250,i_173,61,control,2a,Central
p_13784325,223,668.3,1,250,i_176,64,control,2a,Central
p_13784325,224,248.3,1,250,i_132,20,transposed,2a,Central
p_13790354,1,820,1,250,i_224,112,transposed,2a,Central
p_13790354,2,900,0,125,i_183,71,transposed,2a,Central
p_13790354,3,1380,1,125,i_137,25,control,2a,Central
p_13790354,4,559,1,250,i_158,46,control,2a,Central
p_13790354,5,582,1,125,i_127,15,control,2a,Central
p_13790354,6,920,0,250,i_214,102,transposed,2a,Central
p_13790354,7,438,1,250,i_143,31,control,2a,Central
p_13790354,8,294,1,250,i_51,,baseline,2a,Central
p_13790354,9,304,1,250,i_13,,baseline,2a,Central
p_13790354,10,649,1,125,i_181,69,transposed,2a,Central
p_13790354,11,1169,0,125,i_176,64,transposed,2a,Central
p_13790354,12,800,0,250,i_56,,baseline,2a,Central
p_13790354,13,560,1,125,i_85,,baseline,2a,Central
p_13790354,14,776,1,250,i_36,,baseline,2a,Central
p_13790354,15,564,1,125,i_77,,baseline,2a,Central
p_13790354,16,891,1,125,i_115,3,control,2a,Central
p_13790354,17,563,1,125,i_112,,baseline,2a,Central
p_13790354,18,838,1,250,i_55,,baseline,2a,Central
p_13790354,19,718,1,125,i_123,11,control,2a,Central
p_13790354,20,3468,1,250,i_29,,baseline,2a,Central
p_13790354,21,706,0,125,i_75,,baseline,2a,Central
p_13790354,22,2987,1,250,i_48,,baseline,2a,Central
p_13790354,23,478,0,125,i_83,,baseline,2a,Central
p_13790354,24,499,1,250,i_21,,baseline,2a,Central
p_13790354,25,891,0,125,i_111,,baseline,2a,Central
p_13790354,26,468,0,250,i_221,109,transposed,2a,Central
p_13790354,27,931,1,125,i_189,77,transposed,2a,Central
p_13790354,28,471,1,250,i_17,,baseline,2a,Central
p_13790354,29,385,1,250,i_8,,baseline,2a,Central
p_13790354,30,1040,0,250,i_204,92,transposed,2a,Central
p_13790354,31,500,0,250,i_209,97,transposed,2a,Central
p_13790354,32,364,1,250,i_2,,baseline,2a,Central
p_13790354,33,751,1,250,i_149,37,control,2a,Central
p_13790354,34,350,1,125,i_105,,baseline,2a,Central
p_13790354,35,1047,1,250,i_30,,baseline,2a,Central
p_13790354,36,480,0,125,i_170,58,transposed,2a,Central
p_13790354,37,644,1,125,i_78,,baseline,2a,Central
p_13790354,38,464,1,125,i_121,9,control,2a,Central
p_13790354,39,502,1,125,i_67,,baseline,2a,Central
p_13790354,40,1088,0,125,i_169,57,transposed,2a,Central
p_13790354,41,290,1,250,i_6,,baseline,2a,Central
p_13790354,42,546,1,250,i_145,33,control,2a,Central
p_13790354,43,483,1,250,i_18,,baseline,2a,Central
p_13790354,44,591,1,125,i_96,,baseline,2a,Central
p_13790354,45,363,0,250,i_207,95,transposed,2a,Central
p_13790354,46,834,0,125,i_191,79,transposed,2a,Central
p_13790354,47,448,1,125,i_93,,baseline,2a,Central
p_13790354,48,595,1,250,i_24,,baseline,2a,Central
p_13790354,49,779,1,125,i_71,,baseline,2a,Central
p_13790354,50,1054,1,250,i_165,53,control,2a,Central
p_13790354,51,358,1,250,i_198,86,transposed,2a,Central
p_13790354,52,862,1,250,i_168,56,control,2a,Central
p_13790354,53,847,1,125,i_124,12,control,2a,Central
p_13790354,54,780,0,250,i_197,85,transposed,2a,Central
p_13790354,55,385,1,125,i_81,,baseline,2a,Central
p_13790354,56,1025,0,125,i_140,28,control,2a,Central
p_13790354,57,1024,0,125,i_192,80,transposed,2a,Central
p_13790354,58,345,1,250,i_37,,baseline,2a,Central
p_13790354,59,483,0,250,i_46,,baseline,2a,Central
p_13790354,60,567,0,125,i_173,61,transposed,2a,Central
p_13790354,61,325,1,250,i_35,,baseline,2a,Central
p_13790354,62,552,0,125,i_131,19,control,2a,Central
p_13790354,63,602,1,250,i_12,,baseline,2a,Central
p_13790354,64,321,1,250,i_201,89,transposed,2a,Central
p_13790354,65,255,1,250,i_39,,baseline,2a,Central
p_13790354,66,609,1,125,i_122,10,control,2a,Central
p_13790354,67,614,1,125,i_90,,baseline,2a,Central
p_13790354,68,362,0,125,i_194,82,transposed,2a,Central
p_13790354,69,382,0,250,i_202,90,transposed,2a,Central
p_13790354,70,485,1,125,i_109,,baseline,2a,Central
p_13790354,71,169,1,250,i_148,36,control,2a,Central
p_13790354,72,1264,1,125,i_135,23,control,2a,Central
p_13790354,73,294,1,250,i_7,,baseline,2a,Central
p_13790354,74,384,1,125,i_102,,baseline,2a,Central
p_13790354,75,796,1,125,i_91,,baseline,2a,Central
p_13790354,76,348,0,125,i_178,66,transposed,2a,Central
p_13790354,77,1192,1,250,i_14,,baseline,2a,Central
p_13790354,78,444,0,250,i_203,91,transposed,2a,Central
p_13790354,79,481,0,125,i_73,,baseline,2a,Central
p_13790354,80,534,1,125,i_82,,baseline,2a,Central
p_13790354,81,541,1,125,i_116,4,control,2a,Central
p_13790354,82,569,0,250,i_205,93,transposed,2a,Central
p_13790354,83,787,0,250,i_200,88,transposed,2a,Central
p_13790354,84,730,1,250,i_53,,baseline,2a,Central
p_13790354,85,618,1,250,i_43,,baseline,2a,Central
p_13790354,86,613,1,125,i_133,21,control,2a,Central
p_13790354,87,925,0,250,i_206,94,transposed,2a,Central
p_13790354,88,364,1,125,i_103,,baseline,2a,Central
p_13790354,89,579,1,125,i_62,,baseline,2a,Central
p_13790354,90,1123,0,125,i_125,13,control,2a,Central
p_13790354,91,448,1,125,i_99,,baseline,2a,Central
p_13790354,92,936,1,250,i_163,51,control,2a,Central
p_13790354,93,597,0,125,i_120,8,control,2a,Central
p_13790354,94,466,0,125,i_117,5,control,2a,Central
p_13790354,95,455,1,250,i_152,40,control,2a,Central
p_13790354,96,337,1,250,i_153,41,control,2a,Central
p_13790354,97,602,1,125,i_70,,baseline,2a,Central
p_13790354,98,1712,1,250,i_28,,baseline,2a,Central
p_13790354,99,1256,0,125,i_59,,baseline,2a,Central
p_13790354,100,870,0,250,i_26,,baseline,2a,Central
p_13790354,101,2116,1,125,i_129,17,control,2a,Central
p_13790354,102,538,0,250,i_166,54,control,2a,Central
p_13790354,103,247,1,250,i_20,,baseline,2a,Central
p_13790354,104,4366,0,250,i_25,,baseline,2a,Central
p_13790354,105,609,1,125,i_79,,baseline,2a,Central
p_13790354,106,1175,1,250,i_50,,baseline,2a,Central
p_13790354,107,399,1,250,i_16,,baseline,2a,Central
p_13790354,108,370,0,125,i_118,6,control,2a,Central
p_13790354,109,779,0,250,i_164,52,control,2a,Central
p_13790354,110,735,0,125,i_126,14,control,2a,Central
p_13790354,111,365,1,250,i_49,,baseline,2a,Central
p_13790354,112,595,0,125,i_171,59,transposed,2a,Central
p_13790354,113,869,1,250,i_151,39,control,2a,Central
p_13790354,114,821,0,125,i_177,65,transposed,2a,Central
p_13790354,115,288,0,250,i_154,42,control,2a,Central
p_13790354,116,472,1,250,i_162,50,control,2a,Central
p_13790354,117,525,0,125,i_195,83,transposed,2a,Central
p_13790354,118,685,0,250,i_211,99,transposed,2a,Central
p_13790354,119,345,0,250,i_216,104,transposed,2a,Central
p_13790354,120,444,1,125,i_84,,baseline,2a,Central
p_13790354,121,314,1,125,i_66,,baseline,2a,Central
p_13790354,122,506,1,250,i_144,32,control,2a,Central
p_13790354,123,488,1,250,i_40,,baseline,2a,Central
p_13790354,124,1608,1,125,i_175,63,transposed,2a,Central
p_13790354,125,3339,1,125,i_98,,baseline,2a,Central
p_13790354,126,460,1,250,i_54,,baseline,2a,Central
p_13790354,127,415,1,250,i_33,,baseline,2a,Central
p_13790354,128,527,1,125,i_101,,baseline,2a,Central
p_13790354,129,888,1,250,i_210,98,transposed,2a,Central
